Erin says that your grandmother 's sister 's doctor 's mom 's dentist 's brother 's teacher 's sister 's friend is young .	Erin works with your grandmother 's sister 's doctor 's mom 's dentist 's brother 's teacher 's sister 's friend is young .
the person thinks that your mom 's sister 's daughter 's dad 's son 's dad 's dad 's mother 's teacher is surprised .	the person helps your mom 's sister 's daughter 's dad 's son 's dad 's dad 's mother 's teacher is surprised .
my cousin thinks that my boss 's son 's boss 's husband 's cousin 's cousin 's cousin 's doctor 's mother is curious .	my cousin helps my boss 's son 's boss 's husband 's cousin 's cousin 's cousin 's doctor 's mother is curious .
the customer thinks that my grandmother 's son 's wife 's husband 's mother 's father 's boss 's teacher 's brother is sleepy .	the customer scares my grandmother 's son 's wife 's husband 's mother 's father 's boss 's teacher 's brother is sleepy .
your dentist knows that my brother 's boss 's husband 's husband 's sister 's teacher 's father 's mom 's grandmother is important .	your dentist works with my brother 's boss 's husband 's husband 's sister 's teacher 's father 's mom 's grandmother is important .
the dancer knows that your doctor 's father 's sister 's teacher 's father 's teacher 's cousin 's doctor 's friend is excited .	the dancer works with your doctor 's father 's sister 's teacher 's father 's teacher 's cousin 's doctor 's friend is excited .
your doctor thinks that my dentist 's son 's teacher 's father 's mother 's dad 's friend 's dad 's dentist is bored .	your doctor helps my dentist 's son 's teacher 's father 's mother 's dad 's friend 's dad 's dentist is bored .
my dentist knows that my boss 's cousin 's friend 's brother 's sister 's teacher 's father 's daughter 's daughter is confused .	my dentist works with my boss 's cousin 's friend 's brother 's sister 's teacher 's father 's daughter 's daughter is confused .
the child says that my teacher 's cousin 's dad 's dentist 's dad 's mother 's friend 's mom 's sister is busy .	the child helps my teacher 's cousin 's dad 's dentist 's dad 's mother 's friend 's mom 's sister is busy .
the customer knows that your doctor 's cousin 's mom 's cousin 's brother 's wife 's daughter 's dad 's boss is curious .	the customer helps your doctor 's cousin 's mom 's cousin 's brother 's wife 's daughter 's dad 's boss is curious .
Eric thinks that your teacher 's teacher 's cousin 's grandmother 's friend 's wife 's brother 's sister 's cousin is helpful .	Eric scares your teacher 's teacher 's cousin 's grandmother 's friend 's wife 's brother 's sister 's cousin is helpful .
Sarah thinks that my cousin 's boss 's mom 's dad 's cousin 's boss 's daughter 's teacher 's cousin is tired .	Sarah talks to my cousin 's boss 's mom 's dad 's cousin 's boss 's daughter 's teacher 's cousin is tired .
my friend thinks that your doctor 's grandmother 's mom 's father 's cousin 's friend 's father 's mother 's dentist is quiet .	my friend works with your doctor 's grandmother 's mom 's father 's cousin 's friend 's father 's mother 's dentist is quiet .
my doctor knows that my doctor 's daughter 's dentist 's daughter 's boss 's husband 's wife 's wife 's teacher is hungry .	my doctor talks to my doctor 's daughter 's dentist 's daughter 's boss 's husband 's wife 's wife 's teacher is hungry .
the doctor knows that your mother 's sister 's daughter 's dad 's mother 's dad 's sister 's daughter 's brother is clever .	the doctor helps your mother 's sister 's daughter 's dad 's mother 's dad 's sister 's daughter 's brother is clever .
Laurie knows that my grandmother 's boss 's boss 's daughter 's father 's father 's wife 's father 's dad is bored .	Laurie scares my grandmother 's boss 's boss 's daughter 's father 's father 's wife 's father 's dad is bored .
Kayla says that your husband 's wife 's sister 's daughter 's mom 's cousin 's boss 's boss 's dad is important .	Kayla scares your husband 's wife 's sister 's daughter 's mom 's cousin 's boss 's boss 's dad is important .
