the boat by the book on the table by the door in the school is bored .	the boat was by the book on the table by the door in the school is bored .
the dish on the bed in the school in the hospital by the fork is confused .	the dish was on the bed in the school in the hospital by the fork is confused .
the mirror by the button by the hat on the street on the bed is curious .	the mirror was by the button by the hat on the street on the bed is curious .
the rug by the door on the floor by the box on the street is clever .	the rug was by the door on the floor by the box on the street is clever .
the bowl in the bank by the rocket by the hat on the bed is confused .	the bowl was in the bank by the rocket by the hat on the bed is confused .
the window by the ship on the chair in the mall on the couch is happy .	the window was by the ship on the chair in the mall on the couch is happy .
the boat in the bank in the restaurant in the museum in the park is helpful .	the boat was in the bank in the restaurant in the museum in the park is helpful .
the car by the crayon by the crayon on the street in the restaurant is tall .	the car was by the crayon by the crayon on the street in the restaurant is tall .
the bicycle on the couch on the ground on the stool by the button is quiet .	the bicycle was on the couch on the ground on the stool by the button is quiet .
the plane on the street by the plate in the hospital by the rug is nice .	the plane was on the street by the plate in the hospital by the rug is nice .
the dish on the street on the couch in the bank by the bed was kind .	the dish is on the street on the couch in the bank by the bed was kind .
the bicycle in the bank on the table in the kitchen in the school was healthy .	the bicycle is in the bank on the table in the kitchen in the school was healthy .
the bottle by the book on the floor in the school on the stool is kind .	the bottle was by the book on the floor in the school on the stool is kind .
the toy in the mall on the chair on the floor in the restaurant was smart .	the toy is in the mall on the chair on the floor in the restaurant was smart .
the fork in the school in the school on the table in the hospital was young .	the fork is in the school in the school on the table in the hospital was young .
the mirror in the library in the kitchen by the rug on the street was happy .	the mirror is in the library in the kitchen by the rug on the street was happy .
the couch in the museum in the hospital by the ship on the floor is careful .	the couch was in the museum in the hospital by the ship on the floor is careful .
the mirror in the restaurant on the street in the school in the library is smart .	the mirror was in the restaurant on the street in the school in the library is smart .
the ship in the school on the ground on the street on the bed is surprised .	the ship was in the school on the ground on the street on the bed is surprised .
the chair in the restaurant on the floor on the chair by the bottle was excited .	the chair is in the restaurant on the floor on the chair by the bottle was excited .
the ship by the glass by the spoon by the car in the school is tall .	the ship was by the glass by the spoon by the car in the school is tall .
the bed by the shoe in the hospital by the bowl on the floor is surprised .	the bed was by the shoe in the hospital by the bowl on the floor is surprised .
the fork on the ground on the bed by the doll on the couch is healthy .	the fork was on the ground on the bed by the doll on the couch is healthy .
the toy in the museum in the room on the table on the table is curious .	the toy was in the museum in the room on the table on the table is curious .
the bowl in the kitchen by the cup on the bed on the bed was curious .	the bowl is in the kitchen by the cup on the bed on the bed was curious .
the couch on the floor in the bank in the school in the hospital was tall .	the couch is on the floor in the bank in the school in the hospital was tall .
the couch in the kitchen in the museum by the bowl by the fork was quiet .	the couch is in the kitchen in the museum by the bowl by the fork was quiet .
the ring by the hat on the stool by the car by the boat is clever .	the ring was by the hat on the stool by the car by the boat is clever .
the box by the rocket on the stool on the stool by the ring was young .	the box is by the rocket on the stool on the stool by the ring was young .
the ring by the boat on the stool by the book in the hospital was angry .	the ring is by the boat on the stool by the book in the hospital was angry .
the box in the bank on the stool on the floor on the ground was gentle .	the box is in the bank on the stool on the floor on the ground was gentle .
the candle in the hospital on the floor on the stool on the street was wrong .	the candle is in the hospital on the floor on the stool on the street was wrong .
the dish by the book by the shoe on the street by the couch is boring .	the dish was by the book by the shoe on the street by the couch is boring .
the doll on the street in the school by the shirt in the hospital was confused .	the doll is on the street in the school by the shirt in the hospital was confused .
the shirt by the cup in the museum in the mall on the couch is smart .	the shirt was by the cup in the museum in the mall on the couch is smart .
the glass in the kitchen in the restaurant on the stool by the rocket was tired .	the glass is in the kitchen in the restaurant on the stool by the rocket was tired .
the boat by the ship on the chair in the bank in the library was tall .	the boat is by the ship on the chair in the bank in the library was tall .
the ring on the couch by the spoon on the bed by the book is happy .	the ring was on the couch by the spoon on the bed by the book is happy .
the picture in the room in the school on the bed by the shoe was tall .	the picture is in the room in the school on the bed by the shoe was tall .
the plate by the picture by the shirt in the room by the hat is busy .	the plate was by the picture by the shirt in the room by the hat is busy .
the bed by the glass on the floor in the museum in the library was important .	the bed is by the glass on the floor in the museum in the library was important .
the doll on the couch in the room on the bed by the plane is bored .	the doll was on the couch in the room on the bed by the plane is bored .
the toy on the stool by the chair in the museum on the floor is hungry .	the toy was on the stool by the chair in the museum on the floor is hungry .
the crayon on the floor in the school in the school on the ground is strong .	the crayon was on the floor in the school in the school on the ground is strong .
the toy in the hospital by the shirt by the window by the bicycle is smart .	the toy was in the hospital by the shirt by the window by the bicycle is smart .
the cup in the room by the book in the school by the book is upset .	the cup was in the room by the book in the school by the book is upset .
the spoon on the couch by the couch on the bed in the school was surprised .	the spoon is on the couch by the couch on the bed in the school was surprised .
the button in the school by the plane on the bed by the car was wrong .	the button is in the school by the plane on the bed by the car was wrong .
the shoe in the park by the door in the room on the ground was curious .	the shoe is in the park by the door in the room on the ground was curious .
the shirt on the couch on the chair in the park in the mall was careful .	the shirt is on the couch on the chair in the park in the mall was careful .
the toy in the school on the table in the park on the table was upset .	the toy is in the school on the table in the park on the table was upset .
