the ship reads really really really really really really really really really slowly .	the ship was really really really really really really really really really slowly .
the ship sings really really really really really really really really really slowly .	the ship was really really really really really really really really really slowly .
the dish paints very very very very very very very very very quickly .	the dish was very very very very very very very very very quickly .
the hat paints really really really really really really really really really quickly .	the hat is really really really really really really really really really quickly .
the toy cries really really really really really really really really really slowly .	the toy is really really really really really really really really really slowly .
the fork talks very very very very very very very very very perfectly .	the fork was very very very very very very very very very perfectly .
the boat exercises very very very very very very very very very perfectly .	the boat was very very very very very very very very very perfectly .
the candle talks very very very very very very very very very slowly .	the candle was very very very very very very very very very slowly .
the rug waves really really really really really really really really really quietly .	the rug is really really really really really really really really really quietly .
the hat exercises really really really really really really really really really perfectly .	the hat was really really really really really really really really really perfectly .
the hat waves very very very very very very very very very slowly .	the hat was very very very very very very very very very slowly .
the shoe talks really really really really really really really really really quietly .	the shoe was really really really really really really really really really quietly .
the hat sings really really really really really really really really really quickly .	the hat is really really really really really really really really really quickly .
the shirt cries really really really really really really really really really perfectly .	the shirt was really really really really really really really really really perfectly .
the bowl waves really really really really really really really really really quickly .	the bowl was really really really really really really really really really quickly .
the plate cries really really really really really really really really really slowly .	the plate was really really really really really really really really really slowly .
the car reads really really really really really really really really really slowly .	the car was really really really really really really really really really slowly .
the ring sings very very very very very very very very very slowly .	the ring was very very very very very very very very very slowly .
the bowl reads very very very very very very very very very slowly .	the bowl is very very very very very very very very very slowly .
the toy exercises really really really really really really really really really quickly .	the toy is really really really really really really really really really quickly .
the rocket reads very very very very very very very very very perfectly .	the rocket was very very very very very very very very very perfectly .
the truck paints really really really really really really really really really slowly .	the truck was really really really really really really really really really slowly .
the cup exercises really really really really really really really really really quickly .	the cup is really really really really really really really really really quickly .
the book waves really really really really really really really really really carefully .	the book was really really really really really really really really really carefully .
the chair exercises very very very very very very very very very quietly .	the chair was very very very very very very very very very quietly .
the book cries really really really really really really really really really quietly .	the book was really really really really really really really really really quietly .
the window sings very very very very very very very very very carefully .	the window is very very very very very very very very very carefully .
the plate cries really really really really really really really really really carefully .	the plate was really really really really really really really really really carefully .
the truck exercises very very very very very very very very very carefully .	the truck is very very very very very very very very very carefully .
the boat paints very very very very very very very very very slowly .	the boat is very very very very very very very very very slowly .
the bottle waves really really really really really really really really really slowly .	the bottle was really really really really really really really really really slowly .
the bed sings very very very very very very very very very quietly .	the bed was very very very very very very very very very quietly .
the door paints very very very very very very very very very quietly .	the door is very very very very very very very very very quietly .
the ring cries very very very very very very very very very quietly .	the ring is very very very very very very very very very quietly .
the rug paints very very very very very very very very very perfectly .	the rug was very very very very very very very very very perfectly .
the car cries very very very very very very very very very perfectly .	the car is very very very very very very very very very perfectly .
the bottle reads very very very very very very very very very perfectly .	the bottle was very very very very very very very very very perfectly .
the box paints very very very very very very very very very quickly .	the box was very very very very very very very very very quickly .
the car waves really really really really really really really really really perfectly .	the car is really really really really really really really really really perfectly .
the bowl reads really really really really really really really really really quickly .	the bowl is really really really really really really really really really quickly .
the car waves very very very very very very very very very carefully .	the car is very very very very very very very very very carefully .
the couch sings really really really really really really really really really quietly .	the couch is really really really really really really really really really quietly .
the bottle waves very very very very very very very very very carefully .	the bottle is very very very very very very very very very carefully .
the crayon waves really really really really really really really really really quietly .	the crayon is really really really really really really really really really quietly .
the plane paints very very very very very very very very very slowly .	the plane is very very very very very very very very very slowly .
the car exercises really really really really really really really really really slowly .	the car was really really really really really really really really really slowly .
the book waves very very very very very very very very very perfectly .	the book was very very very very very very very very very perfectly .
the mirror paints really really really really really really really really really perfectly .	the mirror was really really really really really really really really really perfectly .
the cup waves very very very very very very very very very quietly .	the cup was very very very very very very very very very quietly .
the window talks very very very very very very very very very carefully .	the window was very very very very very very very very very carefully .
the door sings really really really really really really really really really carefully .	the door was really really really really really really really really really carefully .
the mirror exercises really really really really really really really really really perfectly .	the mirror was really really really really really really really really really perfectly .
the car waves very very very very very very very very very perfectly .	the car is very very very very very very very very very perfectly .
the doll waves really really really really really really really really really quietly .	the doll is really really really really really really really really really quietly .
the cup waves very very very very very very very very very quickly .	the cup is very very very very very very very very very quickly .
the bed cries very very very very very very very very very quickly .	the bed is very very very very very very very very very quickly .
the ship exercises really really really really really really really really really carefully .	the ship is really really really really really really really really really carefully .
the car exercises really really really really really really really really really carefully .	the car is really really really really really really really really really carefully .
the toy reads very very very very very very very very very quickly .	the toy was very very very very very very very very very quickly .
the bicycle waves really really really really really really really really really slowly .	the bicycle was really really really really really really really really really slowly .
the bicycle talks really really really really really really really really really carefully .	the bicycle was really really really really really really really really really carefully .
the car reads very very very very very very very very very quickly .	the car is very very very very very very very very very quickly .
the window reads really really really really really really really really really perfectly .	the window is really really really really really really really really really perfectly .
the button paints really really really really really really really really really slowly .	the button is really really really really really really really really really slowly .
the bed waves very very very very very very very very very carefully .	the bed is very very very very very very very very very carefully .
the ring talks really really really really really really really really really carefully .	the ring was really really really really really really really really really carefully .
