the door by the dish is boring .	the door was by the dish is boring .
the rug in the bank is young .	the rug was in the bank is young .
the picture on the floor was hungry .	the picture is on the floor was hungry .
the ship by the shirt is bored .	the ship was by the shirt is bored .
the plane on the ground was busy .	the plane is on the ground was busy .
the boat in the kitchen is friendly .	the boat was in the kitchen is friendly .
the bicycle on the couch is boring .	the bicycle was on the couch is boring .
the mirror on the table was confused .	the mirror is on the table was confused .
the toy in the library is friendly .	the toy was in the library is friendly .
the shoe on the street is nice .	the shoe was on the street is nice .
the rocket on the chair was young .	the rocket is on the chair was young .
the crayon by the window was bored .	the crayon is by the window was bored .
the glass in the museum was friendly .	the glass is in the museum was friendly .
the book on the bed is busy .	the book was on the bed is busy .
the window on the table is confused .	the window was on the table is confused .
the plate in the restaurant is bored .	the plate was in the restaurant is bored .
the dish on the table was sleepy .	the dish is on the table was sleepy .
the bowl on the table is nice .	the bowl was on the table is nice .
the hat on the couch is boring .	the hat was on the couch is boring .
the book in the school was sleepy .	the book is in the school was sleepy .
the glass by the chair is healthy .	the glass was by the chair is healthy .
the crayon in the park is lucky .	the crayon was in the park is lucky .
the chair in the restaurant was strong .	the chair is in the restaurant was strong .
the book in the museum was surprised .	the book is in the museum was surprised .
the bicycle in the library was gentle .	the bicycle is in the library was gentle .
the bowl by the button is quiet .	the bowl was by the button is quiet .
the shoe in the restaurant is kind .	the shoe was in the restaurant is kind .
the rocket in the park is excited .	the rocket was in the park is excited .
the glass on the street is careful .	the glass was on the street is careful .
the plane in the library is smart .	the plane was in the library is smart .
the candle by the fork was young .	the candle is by the fork was young .
the hat by the mirror was nice .	the hat is by the mirror was nice .
the plate on the table is excited .	the plate was on the table is excited .
the rug on the stool was clever .	the rug is on the stool was clever .
the door in the kitchen was busy .	the door is in the kitchen was busy .
the shoe on the street was quiet .	the shoe is on the street was quiet .
the bowl by the rocket is angry .	the bowl was by the rocket is angry .
the toy in the museum is happy .	the toy was in the museum is happy .
the box in the school was friendly .	the box is in the school was friendly .
the shoe by the door was tired .	the shoe is by the door was tired .
the box on the couch is sleepy .	the box was on the couch is sleepy .
the car in the restaurant is kind .	the car was in the restaurant is kind .
the mirror on the stool was helpful .	the mirror is on the stool was helpful .
the window on the ground is busy .	the window was on the ground is busy .
the book by the spoon is helpful .	the book was by the spoon is helpful .
the bottle by the shirt is curious .	the bottle was by the shirt is curious .
the truck in the room was upset .	the truck is in the room was upset .
the book by the glass was curious .	the book is by the glass was curious .
the bottle by the bicycle is happy .	the bottle was by the bicycle is happy .
the crayon by the shirt is angry .	the crayon was by the shirt is angry .
the fork on the couch is wrong .	the fork was on the couch is wrong .
the glass by the boat is curious .	the glass was by the boat is curious .
the box by the truck is busy .	the box was by the truck is busy .
the doll by the book is tired .	the doll was by the book is tired .
the couch on the chair is smart .	the couch was on the chair is smart .
the book in the mall was tall .	the book is in the mall was tall .
the bottle in the school is happy .	the bottle was in the school is happy .
the rocket by the plane was wrong .	the rocket is by the plane was wrong .
the mirror on the bed was confused .	the mirror is on the bed was confused .
the glass on the stool was young .	the glass is on the stool was young .
the shoe by the glass is busy .	the shoe was by the glass is busy .
the glass on the table is surprised .	the glass was on the table is surprised .
the spoon in the hospital was gentle .	the spoon is in the hospital was gentle .
the bottle in the restaurant was healthy .	the bottle is in the restaurant was healthy .
the toy on the ground is hungry .	the toy was on the ground is hungry .
the ring on the ground was upset .	the ring is on the ground was upset .
the rug on the ground was important .	the rug is on the ground was important .
the chair on the floor was young .	the chair is on the floor was young .
the button in the bank is upset .	the button was in the bank is upset .
the box on the chair was tall .	the box is on the chair was tall .
the ship on the bed was strong .	the ship is on the bed was strong .
the fork by the ring is strong .	the fork was by the ring is strong .
the ship by the button is excited .	the ship was by the button is excited .
the rocket by the window was smart .	the rocket is by the window was smart .
the doll in the park is strong .	the doll was in the park is strong .
the boat in the school was careful .	the boat is in the school was careful .
the plane by the ring is nice .	the plane was by the ring is nice .
the chair on the table was healthy .	the chair is on the table was healthy .
the cup by the doll was clever .	the cup is by the doll was clever .
the candle in the bank is excited .	the candle was in the bank is excited .
the doll on the table is strong .	the doll was on the table is strong .
the candle on the bed was surprised .	the candle is on the bed was surprised .
the plane on the table was important .	the plane is on the table was important .
the door on the table is angry .	the door was on the table is angry .
the door by the rocket is wrong .	the door was by the rocket is wrong .
the box by the book was wrong .	the box is by the book was wrong .
the bed on the bed is young .	the bed was on the bed is young .
the couch by the ship was confused .	the couch is by the ship was confused .
the bicycle in the restaurant was angry .	the bicycle is in the restaurant was angry .
the plane by the car is tall .	the plane was by the car is tall .
the plate in the school is excited .	the plate was in the school is excited .
the ring on the bed was sleepy .	the ring is on the bed was sleepy .
the bicycle on the bed was upset .	the bicycle is on the bed was upset .
the fork on the stool was gentle .	the fork is on the stool was gentle .
the shirt on the floor was angry .	the shirt is on the floor was angry .
the plate on the floor is nice .	the plate was on the floor is nice .
the car in the museum is smart .	the car was in the museum is smart .
the picture on the couch was important .	the picture is on the couch was important .
the ship in the mall is clever .	the ship was in the mall is clever .
the door on the floor is upset .	the door was on the floor is upset .
the bowl in the restaurant was tired .	the bowl is in the restaurant was tired .
the box on the floor is angry .	the box was on the floor is angry .
the car in the mall is wrong .	the car was in the mall is wrong .
the button in the school is bored .	the button was in the school is bored .
the window in the hospital is wrong .	the window was in the hospital is wrong .
the spoon by the spoon is quiet .	the spoon was by the spoon is quiet .
the rocket in the room was angry .	the rocket is in the room was angry .
the crayon by the hat was tired .	the crayon is by the hat was tired .
the book in the kitchen is helpful .	the book was in the kitchen is helpful .
the shirt in the kitchen was surprised .	the shirt is in the kitchen was surprised .
the shoe on the ground is confused .	the shoe was on the ground is confused .
the door by the shoe was lucky .	the door is by the shoe was lucky .
the button on the ground is curious .	the button was on the ground is curious .
the button on the couch was important .	the button is on the couch was important .
the bicycle on the ground is wrong .	the bicycle was on the ground is wrong .
the box on the floor was lucky .	the box is on the floor was lucky .
the doll on the table was hungry .	the doll is on the table was hungry .
the box by the doll was excited .	the box is by the doll was excited .
the toy in the park is careful .	the toy was in the park is careful .
the bicycle on the chair is angry .	the bicycle was on the chair is angry .
the window on the table is excited .	the window was on the table is excited .
the window by the picture is young .	the window was by the picture is young .
the couch by the plate is quiet .	the couch was by the plate is quiet .
the picture on the street was clever .	the picture is on the street was clever .
the bicycle on the floor is curious .	the bicycle was on the floor is curious .
the bowl by the glass is clever .	the bowl was by the glass is clever .
the button in the park was surprised .	the button is in the park was surprised .
