the door is very very very very very very very very very nice .	the door sings very very very very very very very very very nice .
the rocket is very very very very very very very very very confused .	the rocket cries very very very very very very very very very confused .
the box is really really really really really really really really really important .	the box paints really really really really really really really really really important .
the bowl is really really really really really really really really really important .	the bowl waves really really really really really really really really really important .
the button was very very very very very very very very very confused .	the button reads very very very very very very very very very confused .
the plate is very very very very very very very very very surprised .	the plate reads very very very very very very very very very surprised .
the spoon is really really really really really really really really really smart .	the spoon paints really really really really really really really really really smart .
the shoe is really really really really really really really really really curious .	the shoe paints really really really really really really really really really curious .
the cup is very very very very very very very very very strong .	the cup talks very very very very very very very very very strong .
the glass is really really really really really really really really really boring .	the glass paints really really really really really really really really really boring .
the crayon is really really really really really really really really really kind .	the crayon waves really really really really really really really really really kind .
the spoon was really really really really really really really really really kind .	the spoon cries really really really really really really really really really kind .
the toy was really really really really really really really really really friendly .	the toy paints really really really really really really really really really friendly .
the ship is really really really really really really really really really healthy .	the ship reads really really really really really really really really really healthy .
the rug is very very very very very very very very very angry .	the rug waves very very very very very very very very very angry .
the cup is very very very very very very very very very nice .	the cup cries very very very very very very very very very nice .
the candle was very very very very very very very very very nice .	the candle sings very very very very very very very very very nice .
the spoon is very very very very very very very very very hungry .	the spoon talks very very very very very very very very very hungry .
the button was very very very very very very very very very young .	the button reads very very very very very very very very very young .
the rocket is really really really really really really really really really hungry .	the rocket cries really really really really really really really really really hungry .
the bag is really really really really really really really really really angry .	the bag waves really really really really really really really really really angry .
the bottle is really really really really really really really really really busy .	the bottle waves really really really really really really really really really busy .
the dish is very very very very very very very very very nice .	the dish waves very very very very very very very very very nice .
the mirror is really really really really really really really really really kind .	the mirror paints really really really really really really really really really kind .
the plate is very very very very very very very very very lucky .	the plate exercises very very very very very very very very very lucky .
the toy is really really really really really really really really really upset .	the toy talks really really really really really really really really really upset .
the ship was really really really really really really really really really surprised .	the ship cries really really really really really really really really really surprised .
the chair is very very very very very very very very very curious .	the chair reads very very very very very very very very very curious .
the button is very very very very very very very very very excited .	the button talks very very very very very very very very very excited .
the chair is very very very very very very very very very wrong .	the chair exercises very very very very very very very very very wrong .
the crayon was really really really really really really really really really upset .	the crayon waves really really really really really really really really really upset .
the fork is really really really really really really really really really clever .	the fork exercises really really really really really really really really really clever .
