the door thinks that my plane is happy .	the door talks to my plane is happy .
the bottle says that your ring is wrong .	the bottle scares your ring is wrong .
the doll knows that your plane is bored .	the doll helps your plane is bored .
the bed says that my book is young .	the bed helps my book is young .
the shirt knows that my bicycle is kind .	the shirt scares my bicycle is kind .
the book says that my shirt is sleepy .	the book helps my shirt is sleepy .
the cup knows that your mirror is sleepy .	the cup helps your mirror is sleepy .
the box knows that your toy is curious .	the box scares your toy is curious .
the spoon says that your truck is quiet .	the spoon works with your truck is quiet .
the ring says that your toy is nice .	the ring talks to your toy is nice .
the car says that your crayon is surprised .	the car scares your crayon is surprised .
the book says that your bag is strong .	the book scares your bag is strong .
the couch says that my rocket is gentle .	the couch scares my rocket is gentle .
the hat knows that my chair is nice .	the hat talks to my chair is nice .
the rocket says that your rug is curious .	the rocket helps your rug is curious .
the bottle says that your spoon is gentle .	the bottle works with your spoon is gentle .
the chair says that your ring is careful .	the chair helps your ring is careful .
the chair knows that your box is angry .	the chair helps your box is angry .
the couch thinks that my bicycle is young .	the couch helps my bicycle is young .
the bowl knows that my bed is nice .	the bowl helps my bed is nice .
the dish knows that your picture is important .	the dish helps your picture is important .
the mirror says that my hat is smart .	the mirror talks to my hat is smart .
the hat knows that my truck is smart .	the hat helps my truck is smart .
the doll says that my book is tired .	the doll helps my book is tired .
the window knows that my mirror is strong .	the window scares my mirror is strong .
the mirror says that my picture is lucky .	the mirror helps my picture is lucky .
the bowl knows that my boat is smart .	the bowl talks to my boat is smart .
the crayon says that my boat is clever .	the crayon talks to my boat is clever .
the picture thinks that my shoe is careful .	the picture talks to my shoe is careful .
the bicycle knows that my bottle is tired .	the bicycle talks to my bottle is tired .
the doll thinks that your candle is upset .	the doll helps your candle is upset .
the chair knows that your car is confused .	the chair talks to your car is confused .
the window thinks that my door is wrong .	the window talks to my door is wrong .
the car says that your dish is kind .	the car scares your dish is kind .
the glass knows that my cup is healthy .	the glass talks to my cup is healthy .
the door says that your bicycle is hungry .	the door talks to your bicycle is hungry .
the door knows that your couch is smart .	the door talks to your couch is smart .
the spoon knows that my toy is young .	the spoon helps my toy is young .
the chair thinks that my button is confused .	the chair works with my button is confused .
the hat thinks that my book is gentle .	the hat scares my book is gentle .
the mirror knows that my bag is happy .	the mirror helps my bag is happy .
the ring knows that your window is busy .	the ring works with your window is busy .
the toy says that my mirror is kind .	the toy scares my mirror is kind .
the bed thinks that your bowl is helpful .	the bed talks to your bowl is helpful .
the shoe thinks that my window is tall .	the shoe scares my window is tall .
the doll knows that my book is important .	the doll works with my book is important .
the boat knows that my dish is strong .	the boat works with my dish is strong .
the couch knows that your toy is nice .	the couch helps your toy is nice .
the candle knows that my bowl is helpful .	the candle scares my bowl is helpful .
the shoe knows that my bottle is tired .	the shoe helps my bottle is tired .
the spoon says that your crayon is excited .	the spoon talks to your crayon is excited .
the plate thinks that your couch is kind .	the plate talks to your couch is kind .
the candle says that your plate is tired .	the candle helps your plate is tired .
the window knows that your plate is smart .	the window helps your plate is smart .
the picture says that my rug is friendly .	the picture works with my rug is friendly .
the shoe says that my fork is strong .	the shoe talks to my fork is strong .
the truck thinks that my rocket is excited .	the truck works with my rocket is excited .
the picture knows that my ring is upset .	the picture scares my ring is upset .
the bowl thinks that my bag is healthy .	the bowl talks to my bag is healthy .
the rug says that your candle is tired .	the rug talks to your candle is tired .
the ship knows that your bicycle is clever .	the ship helps your bicycle is clever .
the picture knows that my bag is boring .	the picture works with my bag is boring .
