the hat thinks that my mother 's wife 's teacher 's cousin 's mother 's wife 's cousin 's doctor 's friend 's door is wrong .	the hat works with my mother 's wife 's teacher 's cousin 's mother 's wife 's cousin 's doctor 's friend 's door is wrong .
the button says that my boss 's teacher 's dad 's doctor 's cousin 's cousin 's doctor 's father 's teacher 's crayon is excited .	the button helps my boss 's teacher 's dad 's doctor 's cousin 's cousin 's doctor 's father 's teacher 's crayon is excited .
the bed says that my doctor 's son 's mother 's son 's husband 's father 's wife 's teacher 's cousin 's glass is curious .	the bed scares my doctor 's son 's mother 's son 's husband 's father 's wife 's teacher 's cousin 's glass is curious .
the fork thinks that my sister 's dad 's teacher 's daughter 's boss 's grandmother 's son 's son 's grandmother 's crayon is quiet .	the fork works with my sister 's dad 's teacher 's daughter 's boss 's grandmother 's son 's son 's grandmother 's crayon is quiet .
the car says that my mom 's son 's mother 's friend 's grandmother 's sister 's father 's dad 's cousin 's mirror is strong .	the car helps my mom 's son 's mother 's friend 's grandmother 's sister 's father 's dad 's cousin 's mirror is strong .
the toy says that your dentist 's husband 's father 's mom 's mother 's wife 's sister 's friend 's doctor 's bottle is nice .	the toy works with your dentist 's husband 's father 's mom 's mother 's wife 's sister 's friend 's doctor 's bottle is nice .
the ring says that my doctor 's father 's sister 's sister 's friend 's husband 's teacher 's teacher 's boss 's doll is careful .	the ring works with my doctor 's father 's sister 's sister 's friend 's husband 's teacher 's teacher 's boss 's doll is careful .
the car says that my grandmother 's son 's daughter 's dentist 's sister 's mother 's husband 's teacher 's cousin 's candle is curious .	the car scares my grandmother 's son 's daughter 's dentist 's sister 's mother 's husband 's teacher 's cousin 's candle is curious .
the shirt says that my mom 's husband 's husband 's daughter 's brother 's sister 's mother 's dentist 's teacher 's toy is excited .	the shirt scares my mom 's husband 's husband 's daughter 's brother 's sister 's mother 's dentist 's teacher 's toy is excited .
the plate says that your brother 's brother 's friend 's doctor 's grandmother 's mom 's husband 's son 's brother 's bowl is lucky .	the plate scares your brother 's brother 's friend 's doctor 's grandmother 's mom 's husband 's son 's brother 's bowl is lucky .
the shoe thinks that my brother 's cousin 's mom 's doctor 's son 's cousin 's mother 's mom 's grandmother 's book is bored .	the shoe scares my brother 's cousin 's mom 's doctor 's son 's cousin 's mother 's mom 's grandmother 's book is bored .
the bed says that your brother 's grandmother 's brother 's brother 's brother 's boss 's mom 's mom 's teacher 's book is upset .	the bed talks to your brother 's grandmother 's brother 's brother 's brother 's boss 's mom 's mom 's teacher 's book is upset .
the crayon knows that your sister 's dentist 's teacher 's mother 's mom 's grandmother 's cousin 's teacher 's father 's plane is upset .	the crayon scares your sister 's dentist 's teacher 's mother 's mom 's grandmother 's cousin 's teacher 's father 's plane is upset .
the bag knows that your dentist 's wife 's wife 's sister 's doctor 's dad 's doctor 's sister 's mom 's window is strong .	the bag helps your dentist 's wife 's wife 's sister 's doctor 's dad 's doctor 's sister 's mom 's window is strong .
the picture knows that your husband 's friend 's teacher 's boss 's mother 's father 's friend 's grandmother 's sister 's rug is upset .	the picture works with your husband 's friend 's teacher 's boss 's mother 's father 's friend 's grandmother 's sister 's rug is upset .
the spoon says that my cousin 's teacher 's daughter 's brother 's doctor 's daughter 's dad 's grandmother 's mom 's bottle is sleepy .	the spoon helps my cousin 's teacher 's daughter 's brother 's doctor 's daughter 's dad 's grandmother 's mom 's bottle is sleepy .
the boat says that your mother 's daughter 's friend 's teacher 's brother 's teacher 's boss 's teacher 's grandmother 's plate is lucky .	the boat scares your mother 's daughter 's friend 's teacher 's brother 's teacher 's boss 's teacher 's grandmother 's plate is lucky .
the plane says that your boss 's dentist 's doctor 's wife 's husband 's boss 's mom 's doctor 's boss 's bed is excited .	the plane works with your boss 's dentist 's doctor 's wife 's husband 's boss 's mom 's doctor 's boss 's bed is excited .
the book thinks that your brother 's mother 's dentist 's mom 's doctor 's daughter 's wife 's dentist 's sister 's doll is lucky .	the book helps your brother 's mother 's dentist 's mom 's doctor 's daughter 's wife 's dentist 's sister 's doll is lucky .
the fork knows that my brother 's brother 's grandmother 's daughter 's sister 's mother 's boss 's dad 's mother 's box is helpful .	the fork scares my brother 's brother 's grandmother 's daughter 's sister 's mother 's boss 's dad 's mother 's box is helpful .
the couch knows that your dentist 's father 's father 's brother 's father 's husband 's boss 's dentist 's cousin 's ship is busy .	the couch helps your dentist 's father 's father 's brother 's father 's husband 's boss 's dentist 's cousin 's ship is busy .
the hat thinks that your teacher 's grandmother 's mom 's brother 's doctor 's teacher 's dentist 's father 's daughter 's shoe is wrong .	the hat helps your teacher 's grandmother 's mom 's brother 's doctor 's teacher 's dentist 's father 's daughter 's shoe is wrong .
the cup says that my dad 's boss 's mom 's teacher 's doctor 's doctor 's boss 's dentist 's grandmother 's chair is important .	the cup helps my dad 's boss 's mom 's teacher 's doctor 's doctor 's boss 's dentist 's grandmother 's chair is important .
the doll says that your brother 's dentist 's dentist 's husband 's son 's wife 's mom 's cousin 's daughter 's door is gentle .	the doll helps your brother 's dentist 's dentist 's husband 's son 's wife 's mom 's cousin 's daughter 's door is gentle .
the book says that my husband 's brother 's grandmother 's husband 's brother 's daughter 's dentist 's mother 's wife 's ring is tired .	the book scares my husband 's brother 's grandmother 's husband 's brother 's daughter 's dentist 's mother 's wife 's ring is tired .
the hat knows that your mother 's grandmother 's mother 's friend 's sister 's doctor 's dentist 's friend 's grandmother 's fork is smart .	the hat works with your mother 's grandmother 's mother 's friend 's sister 's doctor 's dentist 's friend 's grandmother 's fork is smart .
the toy knows that your teacher 's father 's daughter 's teacher 's mother 's cousin 's boss 's mom 's teacher 's spoon is excited .	the toy talks to your teacher 's father 's daughter 's teacher 's mother 's cousin 's boss 's mom 's teacher 's spoon is excited .
the book thinks that my boss 's doctor 's teacher 's friend 's father 's father 's cousin 's father 's mom 's book is boring .	the book works with my boss 's doctor 's teacher 's friend 's father 's father 's cousin 's father 's mom 's book is boring .
the couch knows that my doctor 's husband 's wife 's father 's daughter 's dad 's doctor 's daughter 's father 's plate is bored .	the couch works with my doctor 's husband 's wife 's father 's daughter 's dad 's doctor 's daughter 's father 's plate is bored .
the cup knows that your wife 's wife 's brother 's mother 's brother 's father 's grandmother 's friend 's friend 's ship is wrong .	the cup talks to your wife 's wife 's brother 's mother 's brother 's father 's grandmother 's friend 's friend 's ship is wrong .
the couch knows that my son 's sister 's father 's son 's grandmother 's grandmother 's son 's wife 's brother 's shoe is quiet .	the couch works with my son 's sister 's father 's son 's grandmother 's grandmother 's son 's wife 's brother 's shoe is quiet .
the toy knows that your son 's sister 's mother 's sister 's grandmother 's doctor 's dad 's boss 's husband 's hat is gentle .	the toy works with your son 's sister 's mother 's sister 's grandmother 's doctor 's dad 's boss 's husband 's hat is gentle .
the mirror knows that my dad 's friend 's grandmother 's wife 's sister 's sister 's doctor 's dentist 's mother 's toy is strong .	the mirror helps my dad 's friend 's grandmother 's wife 's sister 's sister 's doctor 's dentist 's mother 's toy is strong .
the chair says that your husband 's mom 's cousin 's grandmother 's mother 's husband 's teacher 's cousin 's brother 's cup is hungry .	the chair works with your husband 's mom 's cousin 's grandmother 's mother 's husband 's teacher 's cousin 's brother 's cup is hungry .
