the couch sitting on the bed in the kitchen on the bed in the school on the chair in the kitchen is new .	the couch sits on the bed in the kitchen on the bed in the school on the chair in the kitchen is new .
the car sitting on the stool by the crayon in the museum in the mall by the boat in the kitchen is old .	the car sits on the stool by the crayon in the museum in the mall by the boat in the kitchen is old .
the candle sitting by the car by the cup by the book in the mall by the crayon by the couch is red .	the candle sits by the car by the cup by the book in the mall by the crayon by the couch is red .
the book sitting by the car by the spoon in the bank by the crayon by the doll by the hat is yellow .	the book sits by the car by the spoon in the bank by the crayon by the doll by the hat is yellow .
the ring sitting in the room in the school on the couch in the mall in the restaurant on the table is old .	the ring sits in the room in the school on the couch in the mall in the restaurant on the table is old .
the bed sitting by the button by the ring on the stool by the fork on the floor by the rocket is black .	the bed sits by the button by the ring on the stool by the fork on the floor by the rocket is black .
the ring sitting by the fork in the bank in the restaurant in the museum in the library on the couch is old .	the ring sits by the fork in the bank in the restaurant in the museum in the library on the couch is old .
the mirror sitting by the ring on the ground on the table by the crayon in the kitchen on the stool is whole .	the mirror sits by the ring on the ground on the table by the crayon in the kitchen on the stool is whole .
the door sitting on the street by the rug by the bed on the table by the shirt by the spoon is whole .	the door sits on the street by the rug by the bed on the table by the shirt by the spoon is whole .
the car sitting in the park in the room by the plane on the street on the table in the school is cute .	the car sits in the park in the room by the plane on the street on the table in the school is cute .
the car sitting by the shoe by the bowl on the ground by the candle by the plane in the museum is dry .	the car sits by the shoe by the bowl on the ground by the candle by the plane in the museum is dry .
the candle sitting on the couch by the hat in the bank on the table on the street on the bed is expensive .	the candle sits on the couch by the hat in the bank on the table on the street on the bed is expensive .
the bottle sitting in the library in the library on the bed on the floor on the ground by the boat is missing .	the bottle sits in the library in the library on the bed on the floor on the ground by the boat is missing .
the car sitting on the chair in the bank by the rocket by the candle on the ground in the bank is cute .	the car sits on the chair in the bank by the rocket by the candle on the ground in the bank is cute .
the bottle sitting in the museum by the door by the toy on the ground on the table by the rug is fine .	the bottle sits in the museum by the door by the toy on the ground on the table by the rug is fine .
the button sitting on the floor in the school on the ground by the chair by the window on the street is broken .	the button sits on the floor in the school on the ground by the chair by the window on the street is broken .
the car sitting by the toy in the library in the kitchen by the bed on the floor in the room is great .	the car sits by the toy in the library in the kitchen by the bed on the floor in the room is great .
the bicycle sitting by the box on the street on the stool in the school by the cup in the school is white .	the bicycle sits by the box on the street on the stool in the school by the cup in the school is white .
the rug sitting in the room by the ring by the crayon in the kitchen in the hospital on the couch is cute .	the rug sits in the room by the ring by the crayon in the kitchen in the hospital on the couch is cute .
the candle sitting on the table on the floor in the restaurant on the table on the table on the bed is white .	the candle sits on the table on the floor in the restaurant on the table on the table on the bed is white .
the rocket sitting in the room in the kitchen on the couch in the mall on the chair in the bank is purple .	the rocket sits in the room in the kitchen on the couch in the mall on the chair in the bank is purple .
the toy sitting on the floor on the street by the dish in the restaurant in the kitchen on the table is hot .	the toy sits on the floor on the street by the dish in the restaurant in the kitchen on the table is hot .
the ship sitting in the restaurant on the stool in the mall on the bed on the bed on the floor is cute .	the ship sits in the restaurant on the stool in the mall on the bed on the bed on the floor is cute .
the ring sitting in the room on the bed in the restaurant in the mall in the hospital by the car is red .	the ring sits in the room on the bed in the restaurant in the mall in the hospital by the car is red .
the boat sitting by the candle in the school in the library on the couch by the doll in the school is fine .	the boat sits by the candle in the school in the library on the couch by the doll in the school is fine .
the ship sitting on the bed on the bed in the park by the hat on the stool on the street is broken .	the ship sits on the bed on the bed in the park by the hat on the stool on the street is broken .
the hat sitting on the couch on the table on the chair on the street in the room in the park is cute .	the hat sits on the couch on the table on the chair on the street in the room in the park is cute .
the rocket sitting in the hospital by the hat on the street in the park in the library on the street is yellow .	the rocket sits in the hospital by the hat on the street in the park in the library on the street is yellow .
the bowl sitting on the stool on the floor in the restaurant by the window in the mall in the park is amazing .	the bowl sits on the stool on the floor in the restaurant by the window in the mall in the park is amazing .
the bottle sitting on the ground by the book by the fork by the rug in the mall on the bed is missing .	the bottle sits on the ground by the book by the fork by the rug in the mall on the bed is missing .
the window sitting on the floor by the mirror on the chair by the bed in the school in the hospital is boring .	the window sits on the floor by the mirror on the chair by the bed in the school in the hospital is boring .
the crayon sitting in the school on the couch in the park in the museum on the floor by the mirror is amazing .	the crayon sits in the school on the couch in the park in the museum on the floor by the mirror is amazing .
