Julia knows that your mom 's father 's daughter 's father 's cousin 's grandmother 's cousin is clever .	Julia works with your mom 's father 's daughter 's father 's cousin 's grandmother 's cousin is clever .
Donna knows that your daughter 's daughter 's son 's teacher 's brother 's mother 's teacher is surprised .	Donna works with your daughter 's daughter 's son 's teacher 's brother 's mother 's teacher is surprised .
your dentist thinks that my dentist 's mother 's friend 's father 's husband 's daughter 's friend is tired .	your dentist talks to my dentist 's mother 's friend 's father 's husband 's daughter 's friend is tired .
my dentist says that my husband 's teacher 's cousin 's boss 's grandmother is angry .	my dentist works with my husband 's teacher 's cousin 's boss 's grandmother is angry .
the driver thinks that your sister 's wife 's daughter 's dad is helpful .	the driver works with your sister 's wife 's daughter 's dad is helpful .
my teacher says that your husband 's mom 's husband 's husband 's cousin 's daughter 's husband is curious .	my teacher scares your husband 's mom 's husband 's husband 's cousin 's daughter 's husband is curious .
the doctor thinks that my father 's husband 's brother 's brother 's mother 's husband 's dentist is nice .	the doctor talks to my father 's husband 's brother 's brother 's mother 's husband 's dentist is nice .
the dentist says that your mother 's friend 's doctor 's boss 's dentist 's cousin 's cousin is angry .	the dentist works with your mother 's friend 's doctor 's boss 's dentist 's cousin 's cousin is angry .
the teacher says that my boss 's sister 's son 's teacher 's dentist 's dad 's friend is quiet .	the teacher talks to my boss 's sister 's son 's teacher 's dentist 's dad 's friend is quiet .
my teacher says that my grandmother 's friend 's grandmother 's doctor 's sister is boring .	my teacher helps my grandmother 's friend 's grandmother 's doctor 's sister is boring .
the customer thinks that my teacher 's husband 's doctor 's friend 's brother 's dad 's teacher is healthy .	the customer works with my teacher 's husband 's doctor 's friend 's brother 's dad 's teacher is healthy .
the dancer says that my daughter 's husband 's daughter 's boss 's mom is boring .	the dancer talks to my daughter 's husband 's daughter 's boss 's mom is boring .
Elizabeth knows that my boss 's cousin 's dentist 's boss 's husband 's dentist 's father is quiet .	Elizabeth scares my boss 's cousin 's dentist 's boss 's husband 's dentist 's father is quiet .
the dentist says that my sister 's mother 's husband 's mother 's mother 's mom 's son is hungry .	the dentist works with my sister 's mother 's husband 's mother 's mother 's mom 's son is hungry .
the doctor says that your brother 's mom 's dad 's grandmother is hungry .	the doctor helps your brother 's mom 's dad 's grandmother is hungry .
Kristen thinks that your doctor 's mom 's husband 's boss 's brother 's doctor is healthy .	Kristen works with your doctor 's mom 's husband 's boss 's brother 's doctor is healthy .
the doctor says that your wife 's dentist 's dad 's mother is young .	the doctor works with your wife 's dentist 's dad 's mother is young .
the driver says that my mother 's father 's brother 's friend 's boss 's mom 's doctor is careful .	the driver talks to my mother 's father 's brother 's friend 's boss 's mom 's doctor is careful .
your friend thinks that your cousin 's mom 's husband 's dentist 's mother 's grandmother is friendly .	your friend helps your cousin 's mom 's husband 's dentist 's mother 's grandmother is friendly .
