this man had said that this queen had said herself .	this queen had said that this man had said herself .
John was learning that that woman has n't written herself .	that woman was learning that John has n't written herself .
my father is n't thinking that this lady says herself .	this lady is n't thinking that my father says herself .
Todd says that Elizabeth was saying herself .	Elizabeth says that Todd was saying herself .
this man remembered that Leslie will try herself .	Leslie remembered that this man will try herself .
the guy knows that Nina says herself .	Nina knows that the guy says herself .
Rebecca forgot that my son could try himself .	my son forgot that Rebecca could try himself .
your brother might learn that the woman learned herself .	the woman might learn that your brother learned herself .
the boy knew that Deborah built herself .	Deborah knew that the boy built herself .
the queen thinks that that guy is building himself .	that guy thinks that the queen is building himself .
your brother was thinking that that lady would n't learn herself .	that lady was thinking that your brother would n't learn herself .
your mom thinks that Liam had read himself .	Liam thinks that your mom had read himself .
the girl knew that your dad had written himself .	your dad knew that the girl had written himself .
my husband knew that the queen did n't try herself .	the queen knew that my husband did n't try herself .
your brother is n't whispering that this lady begins herself .	this lady is n't whispering that your brother begins herself .
your daughter would n't learn that Timothy built himself .	Timothy would n't learn that your daughter built himself .
that woman had remembered that the guy is building himself .	the guy had remembered that that woman is building himself .
that man does n't explain that Janet has n't built herself .	Janet does n't explain that that man has n't built herself .
Kevin should n't remember that my daughter began herself .	my daughter should n't remember that Kevin began herself .
Naomi knows that Gregory would run himself .	Gregory knows that Naomi would run himself .
Steven was n't thinking that my wife learned herself .	my wife was n't thinking that Steven learned herself .
my husband realized that the girl does n't try herself .	the girl realized that my husband does n't try herself .
your daughter does n't forget that Daniel was trying himself .	Daniel does n't forget that your daughter was trying himself .
Alice learned that your father says himself .	your father learned that Alice says himself .
your brother will say that your grandmother wrote herself .	your grandmother will say that your brother wrote herself .
the lady could n't realize that Frank said himself .	Frank could n't realize that the lady said himself .
this woman knew that John did n't run himself .	John knew that this woman did n't run himself .
your father may say that Renee reads herself .	Renee may say that your father reads herself .
Andrew does n't know that that queen might continue herself .	that queen does n't know that Andrew might continue herself .
my sister was learning that your brother had n't written himself .	your brother was learning that my sister had n't written himself .
this boy said that the lady began herself .	the lady said that this boy began herself .
Todd should n't think that your grandmother said herself .	your grandmother should n't think that Todd said herself .
the guy knows that your mother says herself .	your mother knows that the guy says herself .
your mom is n't learning that the boy can n't read himself .	the boy is n't learning that your mom can n't read himself .
my sister was n't learning that the boy can n't build himself .	the boy was n't learning that my sister can n't build himself .
the king can learn that that queen is n't saying herself .	that queen can learn that the king is n't saying herself .
the woman knows that the man read himself .	the man knows that the woman read himself .
that woman knew that your father was n't learning himself .	your father knew that that woman was n't learning himself .
my husband does n't believe that my mom might say herself .	my mom does n't believe that my husband might say herself .
James wo n't think that Donna was running herself .	Donna wo n't think that James was running herself .
George may know that the woman was saying herself .	the woman may know that George was saying herself .
Laura knows that Travis read himself .	Travis knows that Laura read himself .
Allison knew that Carl can n't write himself .	Carl knew that Allison can n't write himself .
Anna can realize that my son has learned himself .	my son can realize that Anna has learned himself .
your daughter was saying that Jerry is saying himself .	Jerry was saying that your daughter is saying himself .
the woman wo n't hope that that man ran himself .	that man wo n't hope that the woman ran himself .
my son learned that your mom has read herself .	your mom learned that my son has read herself .
Todd thought that your wife has learned herself .	your wife thought that Todd has learned herself .
the girl is n't thinking that Donald was n't reading himself .	Donald is n't thinking that the girl was n't reading himself .
the guy was thinking that my sister was building herself .	my sister was thinking that the guy was building herself .
my mom noticed that your brother can n't write himself .	your brother noticed that my mom can n't write himself .
this boy remembered that your sister must continue herself .	your sister remembered that this boy must continue herself .
your brother might remember that your grandmother is n't running herself .	your grandmother might remember that your brother is n't running herself .
Stephanie is n't hoping that my son has n't read himself .	my son is n't hoping that Stephanie has n't read himself .
Patrick might explain that Leslie reads herself .	Leslie might explain that Patrick reads herself .
my daughter realized that George has tried himself .	George realized that my daughter has tried himself .
my dad has learned that my grandmother was saying herself .	my grandmother has learned that my dad was saying herself .
that king says that this girl says herself .	this girl says that that king says herself .
Andrew must learn that the girl said herself .	the girl must learn that Andrew said herself .
that boy knows that your daughter built herself .	your daughter knows that that boy built herself .
my grandmother does n't believe that my brother will build himself .	my brother does n't believe that my grandmother will build himself .
Aaron thought that that girl would n't learn herself .	that girl thought that Aaron would n't learn herself .
Daniel forgot that Alice could n't begin herself .	Alice forgot that Daniel could n't begin herself .
your daughter noticed that that guy would begin himself .	that guy noticed that your daughter would begin himself .
Robert knows that that queen had n't learned herself .	that queen knows that Robert had n't learned herself .
the guy is learning that my mom should begin herself .	my mom is learning that the guy should begin herself .
this queen may say that your brother ran himself .	your brother may say that this queen ran himself .
your brother should n't realize that Kristen built herself .	Kristen should n't realize that your brother built herself .
Sandra does n't notice that your son had n't tried himself .	your son does n't notice that Sandra had n't tried himself .
my mom remembered that the man has n't said himself .	the man remembered that my mom has n't said himself .
this boy learned that this woman learned herself .	this woman learned that this boy learned herself .
this girl has said that the boy runs himself .	the boy has said that this girl runs himself .
Patrick has learned that Stephanie learned herself .	Stephanie has learned that Patrick learned herself .
Sarah could n't forget that Bill does n't learn himself .	Bill could n't forget that Sarah does n't learn himself .
Donald is n't thinking that the woman says herself .	the woman is n't thinking that Donald says herself .
your daughter is thinking that your dad is beginning himself .	your dad is thinking that your daughter is beginning himself .
this woman thought that my dad read himself .	my dad thought that this woman read himself .
that woman is learning that my son has n't learned himself .	my son is learning that that woman has n't learned himself .
my husband realized that your daughter can n't read herself .	your daughter realized that my husband can n't read herself .
this boy would explain that the queen said herself .	the queen would explain that this boy said herself .
your father wo n't realize that my daughter runs herself .	my daughter wo n't realize that your father runs herself .
this lady remembered that Dan was learning himself .	Dan remembered that this lady was learning himself .
Stephanie thinks that Scott runs himself .	Scott thinks that Stephanie runs himself .
that girl must realize that your father had read himself .	your father must realize that that girl had read himself .
your grandmother could explain that Brett should n't run himself .	Brett could explain that your grandmother should n't run himself .
your sister might forget that my husband is n't beginning himself .	my husband might forget that your sister is n't beginning himself .
your dad noticed that your sister will read herself .	your sister noticed that your dad will read herself .
Jessica learned that John begins himself .	John learned that Jessica begins himself .
this queen forgot that Alexander ran himself .	Alexander forgot that this queen ran himself .
your mom is n't hoping that the man is building himself .	the man is n't hoping that your mom is building himself .
Lisa will learn that my father has said himself .	my father will learn that Lisa has said himself .
your mom could n't learn that Steve might learn himself .	Steve could n't learn that your mom might learn himself .
Paul was learning that Judy had n't built herself .	Judy was learning that Paul had n't built herself .
your wife should notice that my son is n't writing himself .	my son should notice that your wife is n't writing himself .
that queen knew that Brian was building himself .	Brian knew that that queen was building himself .
my father was learning that this girl built herself .	this girl was learning that my father built herself .
this lady said that the man is beginning himself .	the man said that this lady is beginning himself .
this girl would n't learn that this boy said himself .	this boy would n't learn that this girl said himself .
my daughter realized that Gregory is n't learning himself .	Gregory realized that my daughter is n't learning himself .
Noah would hope that my sister read herself .	my sister would hope that Noah read herself .
my brother thinks that this woman is running herself .	this woman thinks that my brother is running herself .
Sally has learned that your dad wo n't try himself .	your dad has learned that Sally wo n't try himself .
my daughter can learn that the boy could read himself .	the boy can learn that my daughter could read himself .
Brian can n't learn that your mother was n't beginning herself .	your mother can n't learn that Brian was n't beginning herself .
Richard was n't learning that your mother could n't say herself .	your mother was n't learning that Richard could n't say herself .
John is hoping that this woman runs herself .	this woman is hoping that John runs herself .
Julie has n't realized that my father has run himself .	my father has n't realized that Julie has run himself .
Joseph thought that that girl was reading herself .	that girl thought that Joseph was reading herself .
this king noticed that this woman has read herself .	this woman noticed that this king has read herself .
Nicole thought that this boy has said himself .	this boy thought that Nicole has said himself .
Christopher does n't learn that Cindy has n't learned herself .	Cindy does n't learn that Christopher has n't learned herself .
Anne can n't forget that Steve was n't trying himself .	Steve can n't forget that Anne was n't trying himself .
Andrew has said that the queen says herself .	the queen has said that Andrew says herself .
that lady has learned that Todd had run himself .	Todd has learned that that lady had run himself .
this boy was n't hoping that this girl had n't learned herself .	this girl was n't hoping that this boy had n't learned herself .
the man was n't thinking that that lady built herself .	that lady was n't thinking that the man built herself .
your grandmother says that my dad runs himself .	my dad says that your grandmother runs himself .
my brother says that that queen may read herself .	that queen says that my brother may read herself .
Donald had n't said that the queen may continue herself .	the queen had n't said that Donald may continue herself .
Mark says that that girl did n't learn herself .	that girl says that Mark did n't learn herself .
my daughter had n't noticed that Andrew had built himself .	Andrew had n't noticed that my daughter had built himself .
