the doll thinks that your cup is angry .	the doll scares your cup is angry .
the shoe knows that my cup is confused .	the shoe scares my cup is confused .
the bag thinks that my window is excited .	the bag talks to my window is excited .
the truck thinks that your bed is busy .	the truck talks to your bed is busy .
the couch says that my wife 's fork is excited .	the couch helps my wife 's fork is excited .
the spoon knows that my daughter 's friend 's rug is sleepy .	the spoon works with my daughter 's friend 's rug is sleepy .
the doll says that your sister 's daughter 's boat is careful .	the doll works with your sister 's daughter 's boat is careful .
the crayon thinks that my book is helpful .	the crayon scares my book is helpful .
the bed thinks that my teacher 's wife 's chair is important .	the bed scares my teacher 's wife 's chair is important .
the bottle says that your button is boring .	the bottle scares your button is boring .
the crayon thinks that my wife 's mirror is kind .	the crayon talks to my wife 's mirror is kind .
the book knows that your son 's truck is friendly .	the book scares your son 's truck is friendly .
the crayon knows that your boat is helpful .	the crayon scares your boat is helpful .
the button knows that your husband 's window is boring .	the button talks to your husband 's window is boring .
the bicycle knows that my crayon is surprised .	the bicycle scares my crayon is surprised .
the rocket thinks that my mother 's toy is bored .	the rocket talks to my mother 's toy is bored .
the candle says that your father 's mother 's candle is helpful .	the candle talks to your father 's mother 's candle is helpful .
the shirt says that my doctor 's cup is boring .	the shirt talks to my doctor 's cup is boring .
the car thinks that my friend 's car is important .	the car scares my friend 's car is important .
the button says that my shirt is friendly .	the button helps my shirt is friendly .
the crayon knows that my dish is lucky .	the crayon works with my dish is lucky .
the plate says that your plate is curious .	the plate scares your plate is curious .
the shirt says that my daughter 's grandmother 's ring is sleepy .	the shirt scares my daughter 's grandmother 's ring is sleepy .
the doll says that my cousin 's window is quiet .	the doll works with my cousin 's window is quiet .
the boat knows that my dentist 's candle is nice .	the boat helps my dentist 's candle is nice .
the bicycle thinks that my ring is busy .	the bicycle talks to my ring is busy .
the cup thinks that your spoon is kind .	the cup helps your spoon is kind .
the rug knows that my cousin 's cup is upset .	the rug works with my cousin 's cup is upset .
the book says that your son 's daughter 's spoon is young .	the book helps your son 's daughter 's spoon is young .
the boat thinks that your book is helpful .	the boat works with your book is helpful .
the chair knows that my friend 's wife 's toy is strong .	the chair helps my friend 's wife 's toy is strong .
the ring thinks that my bag is important .	the ring scares my bag is important .
the plane knows that my sister 's dentist 's rug is boring .	the plane works with my sister 's dentist 's rug is boring .
the spoon says that my mother 's grandmother 's car is careful .	the spoon helps my mother 's grandmother 's car is careful .
the plate knows that my sister 's picture is bored .	the plate scares my sister 's picture is bored .
the couch says that your mom 's bowl is tall .	the couch works with your mom 's bowl is tall .
the car knows that your daughter 's dentist 's couch is confused .	the car works with your daughter 's dentist 's couch is confused .
the boat says that your boss 's ship is friendly .	the boat talks to your boss 's ship is friendly .
the ring says that your mom 's teacher 's chair is hungry .	the ring talks to your mom 's teacher 's chair is hungry .
the shirt says that your dentist 's brother 's hat is smart .	the shirt helps your dentist 's brother 's hat is smart .
the shoe thinks that your dad 's bag is important .	the shoe scares your dad 's bag is important .
the plate thinks that your brother 's dentist 's plane is careful .	the plate works with your brother 's dentist 's plane is careful .
the couch knows that my dad 's boat is gentle .	the couch talks to my dad 's boat is gentle .
the couch thinks that my boat is nice .	the couch works with my boat is nice .
the book knows that your father 's bag is healthy .	the book works with your father 's bag is healthy .
the mirror says that your bowl is angry .	the mirror helps your bowl is angry .
the door says that my daughter 's dad 's bicycle is hungry .	the door scares my daughter 's dad 's bicycle is hungry .
the toy thinks that my mother 's son 's button is careful .	the toy talks to my mother 's son 's button is careful .
the button thinks that your mother 's ring is lucky .	the button works with your mother 's ring is lucky .
the cup knows that your mom 's mother 's car is young .	the cup scares your mom 's mother 's car is young .
the mirror knows that your brother 's bottle is boring .	the mirror helps your brother 's bottle is boring .
the book knows that my father 's daughter 's book is friendly .	the book helps my father 's daughter 's book is friendly .
the truck knows that my father 's mother 's car is curious .	the truck scares my father 's mother 's car is curious .
the picture thinks that my daughter 's mom 's boat is sleepy .	the picture scares my daughter 's mom 's boat is sleepy .
the button thinks that my ring is gentle .	the button scares my ring is gentle .
the plane knows that my bottle is strong .	the plane works with my bottle is strong .
the car says that my mom 's spoon is excited .	the car helps my mom 's spoon is excited .
the ring says that your car is clever .	the ring scares your car is clever .
the shirt says that your plate is quiet .	the shirt scares your plate is quiet .
the crayon says that my doctor 's rug is clever .	the crayon scares my doctor 's rug is clever .
the bottle knows that my brother 's fork is wrong .	the bottle scares my brother 's fork is wrong .
the spoon says that your ship is bored .	the spoon works with your ship is bored .
the hat says that your husband 's box is excited .	the hat scares your husband 's box is excited .
the doll says that your shoe is happy .	the doll works with your shoe is happy .
the bowl says that your wife 's book is kind .	the bowl helps your wife 's book is kind .
the plane knows that your son 's doctor 's ship is confused .	the plane scares your son 's doctor 's ship is confused .
the shoe knows that my truck is young .	the shoe talks to my truck is young .
the rug knows that your bed is clever .	the rug helps your bed is clever .
the plate thinks that your friend 's shoe is busy .	the plate talks to your friend 's shoe is busy .
the rocket says that your son 's dish is confused .	the rocket scares your son 's dish is confused .
the couch says that my cup is nice .	the couch helps my cup is nice .
the mirror knows that your friend 's cousin 's glass is excited .	the mirror talks to your friend 's cousin 's glass is excited .
the car says that my box is careful .	the car helps my box is careful .
the picture says that your dentist 's shirt is curious .	the picture works with your dentist 's shirt is curious .
the plate knows that my daughter 's doctor 's bag is helpful .	the plate talks to my daughter 's doctor 's bag is helpful .
the book knows that your truck is young .	the book works with your truck is young .
the rocket knows that my son 's doll is confused .	the rocket talks to my son 's doll is confused .
the book knows that your mother 's car is helpful .	the book talks to your mother 's car is helpful .
the rocket says that your dad 's dentist 's car is sleepy .	the rocket talks to your dad 's dentist 's car is sleepy .
the ring thinks that your hat is hungry .	the ring scares your hat is hungry .
the glass thinks that my cousin 's boat is gentle .	the glass talks to my cousin 's boat is gentle .
the shoe says that your grandmother 's bowl is surprised .	the shoe scares your grandmother 's bowl is surprised .
the button thinks that my mom 's plate is upset .	the button scares my mom 's plate is upset .
the shoe knows that your bottle is important .	the shoe works with your bottle is important .
the bed knows that your candle is boring .	the bed talks to your candle is boring .
the bottle knows that my grandmother 's car is gentle .	the bottle works with my grandmother 's car is gentle .
the picture thinks that my teacher 's husband 's rug is healthy .	the picture scares my teacher 's husband 's rug is healthy .
